BlockId,total_log_events,unique_template_count,unique_component_count,time_duration_seconds,event_sequence_length,event_density,info_count,warn_count,error_count,other_count,tmpl_E1_count,tmpl_E10_count,tmpl_E11_count,tmpl_E12_count,tmpl_E13_count,tmpl_E14_count,tmpl_E15_count,tmpl_E16_count,tmpl_E17_count,tmpl_E18_count,tmpl_E19_count,tmpl_E2_count,tmpl_E20_count,tmpl_E21_count,tmpl_E22_count,tmpl_E23_count,tmpl_E24_count,tmpl_E25_count,tmpl_E26_count,tmpl_E27_count,tmpl_E28_count,tmpl_E29_count,tmpl_E3_count,tmpl_E30_count,tmpl_E31_count,tmpl_E32_count,tmpl_E33_count,tmpl_E34_count,tmpl_E35_count,tmpl_E36_count,tmpl_E37_count,tmpl_E38_count,tmpl_E39_count,tmpl_E4_count,tmpl_E40_count,tmpl_E41_count,tmpl_E42_count,tmpl_E43_count,tmpl_E44_count,tmpl_E45_count,tmpl_E46_count,tmpl_E47_count,tmpl_E48_count,tmpl_E5_count,tmpl_E6_count,tmpl_E7_count,tmpl_E8_count,tmpl_E9_count
blk_-1024137366164504830,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.42719111522443315,0.05743243243243244,3.414136820258359e-11,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024150362554863457,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.10067561314206387,0.05743243243243244,2.010182411408847e-10,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024206658084078523,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.14334104581212403,0.05743243243243244,1.360321904800554e-10,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-102426566653223514,0.037162162162162164,0.12499999999999999,0.16666666666666669,0.0009254974548819991,0.037162162162162164,1.623268734098515e-08,0.03900709219858156,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024285392988828378,0.060810810810810814,0.25,0.49999999999999994,0.42145303100416476,0.060810810810810814,3.7586870761863975e-11,0.06382978723404255,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024306379481922180,0.037162162162162164,0.12499999999999999,0.16666666666666669,0.0005738084220268395,0.037162162162162164,2.6192364240038967e-08,0.03900709219858156,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024327565700615912,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.12042572882924572,0.05743243243243244,1.6521148984123089e-10,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024336031845598328,0.060810810810810814,0.25,0.49999999999999994,0.42500694123091165,0.060810810810810814,3.712780332705337e-11,0.06382978723404255,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-102434543461867862,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.4319481721425266,0.05743243243243244,3.3574707183487895e-11,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024416935402182628,0.06756756756756757,0.2916666666666667,0.3333333333333333,0.8892179546506248,0.06756756756756757,1.130964738564538e-11,0.06382978723404255,0.04878048780487805,0.0,0.0,0.16666666666666669,0.0049261083743842365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.04878048780487805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024437682659161756,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.005590004627487275,0.05743243243243244,3.914806858049641e-09,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024471239958926965,0.11486486486486487,0.3333333333333333,0.49999999999999994,0.6638223044886628,0.11486486486486487,4.542642152391305e-11,0.0673758865248227,0.36585365853658536,0.0,0.0,0.16666666666666669,0.0049261083743842365,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.36585365853658536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024475383661028842,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.02184173993521518,0.05743243243243244,9.890435970717821e-10,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024500111854537883,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.006422952336881074,0.05743243243243244,3.404877857629948e-09,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024572796727940738,0.07432432432432433,0.3333333333333333,0.49999999999999994,0.6800740397963906,0.07432432432432433,2.3513990517649767e-11,0.07092198581560284,0.04878048780487805,0.0,0.0,0.16666666666666669,0.0049261083743842365,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.04878048780487805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024589148067706512,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.260360944007404,0.05743243243243244,6.711109808943424e-11,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024622770640127558,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.05501156871818603,0.05743243243243244,3.8225024969472783e-10,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024654654033843334,0.037162162162162164,0.12499999999999999,0.16666666666666669,0.0009254974548819991,0.037162162162162164,1.623268734098515e-08,0.03900709219858156,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024693485103242770,0.04054054054054054,0.16666666666666669,0.3333333333333333,0.40529384544192504,0.04054054054054054,2.2649302531325206e-11,0.04255319148936171,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-10247085990773083,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.40186950485886164,0.05743243243243244,3.7383442036818534e-11,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024714409905292923,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.10935677926885702,0.05743243243243244,1.8368631157713145e-10,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024720074601815913,0.07432432432432433,0.3333333333333333,0.49999999999999994,0.9177788061082832,0.07432432432432433,1.2939969920898749e-11,0.07092198581560284,0.04878048780487805,0.0,0.0,0.16666666666666669,0.0049261083743842365,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.04878048780487805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024734868729912524,0.037162162162162164,0.12499999999999999,0.16666666666666669,0.001092086996760759,0.037162162162162164,1.3753873873210257e-08,0.03900709219858156,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-102482315890270490,0.037162162162162164,0.12499999999999999,0.16666666666666669,0.0007959278111985193,0.037162162162162164,1.8878036063813537e-08,0.03900709219858156,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024852226948936231,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.21664044423877835,0.05743243243243244,8.414870465794052e-11,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-102486079843824905,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.05308653401203147,0.05743243243243244,3.9673926947177313e-10,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024885510306140378,0.09797297297297299,0.2916666666666667,0.3333333333333333,0.6173993521517817,0.09797297297297299,4.077490899493838e-11,0.08865248226950355,0.0975609756097561,0.0,0.0,0.16666666666666669,0.03940886699507389,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0975609756097561,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024939858412985432,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.027339194817214255,0.05743243243243244,7.866822487888266e-10,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024987913630373314,0.08108108108108109,0.3333333333333333,0.49999999999999994,0.9445071726052754,0.08108108108108109,1.4533551215333071e-11,0.07801418439716312,0.04878048780487805,0.0,0.0,0.16666666666666669,0.019704433497536946,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.04878048780487805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024994288364515184,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.728644146228598,0.05743243243243244,1.2854057168068785e-11,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1024994506577209463,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.12124016658954188,0.05743243243243244,1.639853756029377e-10,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1025005661735286473,0.006756756756756757,0.04166666666666667,0.0,3.7019898195279965e-05,0.006756756756756757,1.2498262516789913e-07,0.0070921985815602835,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blk_-1025007693051791305,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.09153169828782971,0.05743243243243244,2.2282922278782142e-10,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1025019900337455931,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.012531235539102268,0.05743243243243244,1.7367497015479741e-09,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1025089000034741447,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.01991670522906062,0.05743243243243244,1.086312200013232e-09,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1025104106448000096,0.037162162162162164,0.12499999999999999,0.16666666666666669,0.0006108283202221194,0.037162162162162164,2.4603899041244874e-08,0.03900709219858156,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1025116407899333659,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.03091161499305877,0.05743243243243244,6.937655096017065e-10,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1025157104176690039,0.037162162162162164,0.12499999999999999,0.16666666666666669,0.0009069875057843591,0.037162162162162164,1.656431998065145e-08,0.03900709219858156,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-102518640154494899,0.06756756756756757,0.2916666666666667,0.3333333333333333,0.6785377140212865,0.06756756756756757,2.0196531435340364e-11,0.06382978723404255,0.04878048780487805,0.0,0.0,0.16666666666666669,0.0049261083743842365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.04878048780487805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1025214144341748665,0.037162162162162164,0.12499999999999999,0.16666666666666669,0.0006848681166126794,0.037162162162162164,2.1942146532044558e-08,0.03900709219858156,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1025318620829780462,0.037162162162162164,0.12499999999999999,0.16666666666666669,0.0004257288292457196,0.037162162162162164,3.530877308692038e-08,0.03900709219858156,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1025344327093726342,0.060810810810810814,0.25,0.49999999999999994,0.7107080055529847,0.060810810810810814,1.5243140232126393e-11,0.06382978723404255,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-102535132255671971,0.05743243243243244,0.20833333333333331,0.3333333333333333,0.026395187413234614,0.05743243243243244,8.154366132408472e-10,0.060283687943262415,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
blk_-1025357488836739186,0.037162162162162164,0.12499999999999999,0.16666666666666669,0.001036557149467839,0.037162162162162164,1.4491615978295565e-08,0.03900709219858156,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
